complete_result,article,document,question_truth,answer
"{'pregunta': '¿Cuáles son las sanciones para los conductores de vehículos que no cumplan con los requisitos de licencia y permisos en el caso de transporte de carga?', 'respuesta': 'Los conductores de vehículos de transporte de carga que no cuenten con la licencia vigente correspondiente al tipo de vehículo serán sancionados con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización vigente. Si no cuentan con el permiso o concesión correspondiente, la sanción será de 80, 90 o 100 veces la misma unidad.', 'articulo': 'Artículo 44, Fracción V, incisos a) y b)'}","Artículo  44.-  Los  conductores  de  vehículos  motorizados  deben  cumplir  con  los  requisitos  legales 
especificados por cada tipo de vehículo del que se trate: 
 
I.  Conductores de vehículos motorizados de uso particular, deberán: 
 
Fracción reformado G.O. CDMX 10/08/23 
 
a)  Cuando sean menores de edad, portar permiso para conducir automóviles. Las motocicletas 
no podrán ser conducidas por menores de edad; 
Inciso reformado G.O. CDMX 10/08/23 
 
b)  Cuando  sean  mayores  de  edad,  portar  licencia  vigente  en  formato  físico  o  digital, 
correspondiente al tipo de vehículo. Tratándose de motociclistas deberán portar la licencia 
tipo A1, A2 o permanente; 
Inciso reformado G.O. CDMX 10/08/23  
 
El incumplimiento de las obligaciones señaladas en los incisos a) y b) de la presente disposición, 
se sancionará con una multa equivalente a 10, 15 o 20 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
II.  Conductores de vehículos de transporte público de pasajeros deben: 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Portar el tarjetón a la vista del pasajero;  
 
c)  Portar el engomado de la concesión; y 
 
d)  Utilizar la cromática autorizada por la Secretaría.  
 
El incumplimiento de las obligaciones señaladas en los incisos a), b), c) y d) de la presente 
disposición, se sancionará con una multa equivalente a 80, 90 o 100 veces la Unidad de Medida y 
Actualización vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
III.  Tratándose de ciclotaxis: 
 
a)  Portar el permiso expedido por autoridad correspondiente; 
 
b)  Utilizar la cromática autorizada por la Secretaría; y 
 
c)  Portar el número económico que identifique a la unidad. 
 
El incumplimiento de las obligaciones señaladas en los incisos a), b) y c) de la presente disposición, 
se sancionará con una multa equivalente a 40, 50 o 60 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
IV.  Los conductores de vehículos de transporte escolar, de personal y turístico deberán: 
 
Fracción reformado G.O. CDMX 10/08/23 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Utilizar la cromática autorizada por la Secretaría; y, 
 
c)  Contar con el permiso o concesión correspondiente. 
 
El incumplimiento de las obligaciones señaladas en los incisos a) y b) de la presente disposición, 
se sancionará con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
V.  Los conductores de vehículos de transporte de carga deben: 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Contar con el permiso o concesión correspondiente.  
 
El incumplimiento de las obligaciones señaladas en el inciso a) de la presente disposición será 
sancionado con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización 
vigente. 
 
En caso de infringir lo dispuesto en el inciso b) de esta fracción, serán sancionados con una multa 
equivalente a 80, 90 o 100 veces la Unidad de Medida y Actualización vigente, sin menoscabo de lo 
estipulado por la Ley y su reglamento respectivo. 
 
VI.  Los conductores de vehículos que transporten sustancias tóxicas o peligrosas, adicionalmente 
deben contar con: 
 
a)  El sistema de identificación de unidades destinadas al transporte de substancias, materiales y 
residuos peligrosos de acuerdo a la norma vigente; 
 
b)  El permiso correspondiente para transportar esas sustancias; y 
 
c)  Contar con protocolos de actuación en casos de emergencia. 
 
El incumplimiento de las obligaciones señaladas en los incisos a), b) y c) de la presente disposición, 
se sancionará con una multa equivalente a 80, 90 o 100 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
Los requisitos y procedimiento para la obtención de permisos y licencias de conducir, tarjetones y demás 
documentos para la conducción de vehículos se establecen en la Ley y en el Reglamento respectivo. 
 
",828a55dd,¿Cuáles son las sanciones para los conductores de vehículos que no cumplan con los requisitos de licencia y permisos en el caso de transporte de carga?,"Los conductores de vehículos de transporte de carga que no cuenten con la licencia vigente correspondiente al tipo de vehículo serán sancionados con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización vigente. Si no cuentan con el permiso o concesión correspondiente, la sanción será de 80, 90 o 100 veces la misma unidad."
"{'pregunta': '¿Qué documentación deben portar los conductores que transportan sustancias tóxicas o peligrosas según las regulaciones de la Ciudad de México?', 'respuesta': 'Los conductores que transportan sustancias tóxicas o peligrosas deben contar con el sistema de identificación de unidades destinadas al transporte de dichas sustancias, el permiso correspondiente para transportarlas y protocolos de actuación en casos de emergencia.', 'articulo': 'Artículo 44, Fracción VI, incisos a), b) y c)'}","Artículo  44.-  Los  conductores  de  vehículos  motorizados  deben  cumplir  con  los  requisitos  legales 
especificados por cada tipo de vehículo del que se trate: 
 
I.  Conductores de vehículos motorizados de uso particular, deberán: 
 
Fracción reformado G.O. CDMX 10/08/23 
 
a)  Cuando sean menores de edad, portar permiso para conducir automóviles. Las motocicletas 
no podrán ser conducidas por menores de edad; 
Inciso reformado G.O. CDMX 10/08/23 
 
b)  Cuando  sean  mayores  de  edad,  portar  licencia  vigente  en  formato  físico  o  digital, 
correspondiente al tipo de vehículo. Tratándose de motociclistas deberán portar la licencia 
tipo A1, A2 o permanente; 
Inciso reformado G.O. CDMX 10/08/23  
 
El incumplimiento de las obligaciones señaladas en los incisos a) y b) de la presente disposición, 
se sancionará con una multa equivalente a 10, 15 o 20 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
II.  Conductores de vehículos de transporte público de pasajeros deben: 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Portar el tarjetón a la vista del pasajero;  
 
c)  Portar el engomado de la concesión; y 
 
d)  Utilizar la cromática autorizada por la Secretaría.  
 
El incumplimiento de las obligaciones señaladas en los incisos a), b), c) y d) de la presente 
disposición, se sancionará con una multa equivalente a 80, 90 o 100 veces la Unidad de Medida y 
Actualización vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
III.  Tratándose de ciclotaxis: 
 
a)  Portar el permiso expedido por autoridad correspondiente; 
 
b)  Utilizar la cromática autorizada por la Secretaría; y 
 
c)  Portar el número económico que identifique a la unidad. 
 
El incumplimiento de las obligaciones señaladas en los incisos a), b) y c) de la presente disposición, 
se sancionará con una multa equivalente a 40, 50 o 60 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
IV.  Los conductores de vehículos de transporte escolar, de personal y turístico deberán: 
 
Fracción reformado G.O. CDMX 10/08/23 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Utilizar la cromática autorizada por la Secretaría; y, 
 
c)  Contar con el permiso o concesión correspondiente. 
 
El incumplimiento de las obligaciones señaladas en los incisos a) y b) de la presente disposición, 
se sancionará con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
V.  Los conductores de vehículos de transporte de carga deben: 
 
a)  Conducir con licencia vigente correspondiente al tipo de vehículo; 
 
b)  Contar con el permiso o concesión correspondiente.  
 
El incumplimiento de las obligaciones señaladas en el inciso a) de la presente disposición será 
sancionado con una multa equivalente a 60, 70 o 80 veces la Unidad de Medida y Actualización 
vigente. 
 
En caso de infringir lo dispuesto en el inciso b) de esta fracción, serán sancionados con una multa 
equivalente a 80, 90 o 100 veces la Unidad de Medida y Actualización vigente, sin menoscabo de lo 
estipulado por la Ley y su reglamento respectivo. 
 
VI.  Los conductores de vehículos que transporten sustancias tóxicas o peligrosas, adicionalmente 
deben contar con: 
 
a)  El sistema de identificación de unidades destinadas al transporte de substancias, materiales y 
residuos peligrosos de acuerdo a la norma vigente; 
 
b)  El permiso correspondiente para transportar esas sustancias; y 
 
c)  Contar con protocolos de actuación en casos de emergencia. 
 
El incumplimiento de las obligaciones señaladas en los incisos a), b) y c) de la presente disposición, 
se sancionará con una multa equivalente a 80, 90 o 100 veces la Unidad de Medida y Actualización 
vigente, sin menoscabo de lo estipulado por la Ley y su reglamento respectivo. 
 
Los requisitos y procedimiento para la obtención de permisos y licencias de conducir, tarjetones y demás 
documentos para la conducción de vehículos se establecen en la Ley y en el Reglamento respectivo. 
 
",828a55dd,¿Qué documentación deben portar los conductores que transportan sustancias tóxicas o peligrosas según las regulaciones de la Ciudad de México?,"Los conductores que transportan sustancias tóxicas o peligrosas deben contar con el sistema de identificación de unidades destinadas al transporte de dichas sustancias, el permiso correspondiente para transportarlas y protocolos de actuación en casos de emergencia."
"{'pregunta': '¿Cuáles son los requisitos que debe cumplir una placa de matrícula para que sea válida cuando circulo por la Ciudad de México?', 'respuesta': 'Las placas de matrícula deben estar colocadas en el lugar indicado por el fabricante, ser visibles y libres de objetos que obstruyan su registro, coincidir con la calcomanía permanente y la tarjeta de circulación, y cumplir con las dimensiones especificadas en la Norma Oficial Mexicana. Si no cumplen con estos requisitos, las placas pueden ser retenidas por las autoridades.', 'articulo': 'Artículo 45, Fracción I'}","Artículo 49.- Sólo se permite la circulación de maquinaria agrícola o de construcción en la vía de la Ciudad 
de México cuando cuenten con autorización por parte de la Secretaría. Su circulación se limitará al traslado 
del vehículo al lugar donde será utilizado. 
 
Al transitar por la vía, la maquinaria agrícola o de construcción deberá contar con las medidas de seguridad 
necesarias, tales como señales de advertencia reflejantes o luminosas. Cuando su velocidad de circulación 
sea menor a 20 kilómetros por hora o cuente con dimensiones excesivas deberá contar con el apoyo de un 
vehículo que lo abandere para prevenir a los demás conductores de su presencia. 
 
La infracción a las prohibiciones dispuestas en este artículo, se sancionará con una multa equivalente a 20, 
25 o 30 veces la Unidad de Medida y Actualización vigente.",1dab04f6,¿Cuáles son los requisitos que debe cumplir una placa de matrícula para que sea válida cuando circulo por la Ciudad de México?,"Las placas de matrícula deben estar colocadas en el lugar indicado por el fabricante, ser visibles y libres de objetos que obstruyan su registro, coincidir con la calcomanía permanente y la tarjeta de circulación, y cumplir con las dimensiones especificadas en la Norma Oficial Mexicana. Si no cumplen con estos requisitos, las placas pueden ser retenidas por las autoridades."
"{'pregunta': 'Si mi vehículo tiene placas de matrícula extranjeras, ¿qué documentos debo portar para poder circular en la Ciudad de México?', 'respuesta': 'Debo portar los documentos oficiales que describan las características del vehículo y que acrediten su legal estancia en el país. Además, es necesario llevar la calcomanía de circulación y la tarjeta de circulación vigentes.', 'articulo': 'Artículo 45, Fracción IV'}","Artículo 49.- Sólo se permite la circulación de maquinaria agrícola o de construcción en la vía de la Ciudad 
de México cuando cuenten con autorización por parte de la Secretaría. Su circulación se limitará al traslado 
del vehículo al lugar donde será utilizado. 
 
Al transitar por la vía, la maquinaria agrícola o de construcción deberá contar con las medidas de seguridad 
necesarias, tales como señales de advertencia reflejantes o luminosas. Cuando su velocidad de circulación 
sea menor a 20 kilómetros por hora o cuente con dimensiones excesivas deberá contar con el apoyo de un 
vehículo que lo abandere para prevenir a los demás conductores de su presencia. 
 
La infracción a las prohibiciones dispuestas en este artículo, se sancionará con una multa equivalente a 20, 
25 o 30 veces la Unidad de Medida y Actualización vigente.",1dab04f6,"Si mi vehículo tiene placas de matrícula extranjeras, ¿qué documentos debo portar para poder circular en la Ciudad de México?","Debo portar los documentos oficiales que describan las características del vehículo y que acrediten su legal estancia en el país. Además, es necesario llevar la calcomanía de circulación y la tarjeta de circulación vigentes."
"{'pregunta': 'En caso de que me roben las placas de matrícula de mi vehículo, ¿qué procedimiento debo seguir para poder obtener una copia y evitar sanciones?', 'respuesta': 'Debo presentar una denuncia de la pérdida de las placas ante el agente del Ministerio Público o una constancia de hechos ante el juez cívico, la cual no deberá exceder de 10 días hábiles a partir de la fecha de su expedición.', 'articulo': 'Artículo 45, Fracción I, Inciso C'}","Artículo 49.- Sólo se permite la circulación de maquinaria agrícola o de construcción en la vía de la Ciudad 
de México cuando cuenten con autorización por parte de la Secretaría. Su circulación se limitará al traslado 
del vehículo al lugar donde será utilizado. 
 
Al transitar por la vía, la maquinaria agrícola o de construcción deberá contar con las medidas de seguridad 
necesarias, tales como señales de advertencia reflejantes o luminosas. Cuando su velocidad de circulación 
sea menor a 20 kilómetros por hora o cuente con dimensiones excesivas deberá contar con el apoyo de un 
vehículo que lo abandere para prevenir a los demás conductores de su presencia. 
 
La infracción a las prohibiciones dispuestas en este artículo, se sancionará con una multa equivalente a 20, 
25 o 30 veces la Unidad de Medida y Actualización vigente.",1dab04f6,"En caso de que me roben las placas de matrícula de mi vehículo, ¿qué procedimiento debo seguir para poder obtener una copia y evitar sanciones?","Debo presentar una denuncia de la pérdida de las placas ante el agente del Ministerio Público o una constancia de hechos ante el juez cívico, la cual no deberá exceder de 10 días hábiles a partir de la fecha de su expedición."
"{'pregunta': '¿Qué pasa si mi vehículo no cuenta con la constancia de verificación vehicular vigente mientras circulo por la Ciudad de México?', 'respuesta': 'Si un vehículo motorizado no presenta la constancia de verificación vehicular vigente, será sujeto a una sanción económica que puede equivaler a 20, 25 o 30 veces la Unidad de Medida y Actualización vigente.', 'articulo': 'Artículo 45, Fracción III'}","Artículo 49.- Sólo se permite la circulación de maquinaria agrícola o de construcción en la vía de la Ciudad 
de México cuando cuenten con autorización por parte de la Secretaría. Su circulación se limitará al traslado 
del vehículo al lugar donde será utilizado. 
 
Al transitar por la vía, la maquinaria agrícola o de construcción deberá contar con las medidas de seguridad 
necesarias, tales como señales de advertencia reflejantes o luminosas. Cuando su velocidad de circulación 
sea menor a 20 kilómetros por hora o cuente con dimensiones excesivas deberá contar con el apoyo de un 
vehículo que lo abandere para prevenir a los demás conductores de su presencia. 
 
La infracción a las prohibiciones dispuestas en este artículo, se sancionará con una multa equivalente a 20, 
25 o 30 veces la Unidad de Medida y Actualización vigente.",1dab04f6,¿Qué pasa si mi vehículo no cuenta con la constancia de verificación vehicular vigente mientras circulo por la Ciudad de México?,"Si un vehículo motorizado no presenta la constancia de verificación vehicular vigente, será sujeto a una sanción económica que puede equivaler a 20, 25 o 30 veces la Unidad de Medida y Actualización vigente."
"{'pregunta': '¿Es posible circular en la Ciudad de México sin tarjeta de circulación, y cuáles son las consecuencias de no tener este documento?', 'respuesta': 'No, no es posible circular sin la tarjeta de circulación vigente en formato físico o digital. La falta de este documento puede llevar a que el vehículo sea detenido y se imponga una multa correspondiente.', 'articulo': 'Artículo 45, Fracción IV'}","Artículo 49.- Sólo se permite la circulación de maquinaria agrícola o de construcción en la vía de la Ciudad 
de México cuando cuenten con autorización por parte de la Secretaría. Su circulación se limitará al traslado 
del vehículo al lugar donde será utilizado. 
 
Al transitar por la vía, la maquinaria agrícola o de construcción deberá contar con las medidas de seguridad 
necesarias, tales como señales de advertencia reflejantes o luminosas. Cuando su velocidad de circulación 
sea menor a 20 kilómetros por hora o cuente con dimensiones excesivas deberá contar con el apoyo de un 
vehículo que lo abandere para prevenir a los demás conductores de su presencia. 
 
La infracción a las prohibiciones dispuestas en este artículo, se sancionará con una multa equivalente a 20, 
25 o 30 veces la Unidad de Medida y Actualización vigente.",1dab04f6,"¿Es posible circular en la Ciudad de México sin tarjeta de circulación, y cuáles son las consecuencias de no tener este documento?","No, no es posible circular sin la tarjeta de circulación vigente en formato físico o digital. La falta de este documento puede llevar a que el vehículo sea detenido y se imponga una multa correspondiente."
"{'pregunta': '¿Qué consecuencias enfrenta un conductor de vehículo motorizado si se le encuentra con una cantidad de alcohol en la sangre superior a 0.8 gramos por litro?', 'respuesta': 'El conductor será sancionado con arresto administrativo inconmutable de 20 a 36 horas, seis puntos de penalización a su licencia para conducir y su vehículo será remitido al depósito vehicular.', 'articulo': 'Artículo 50'}","Artículo 59.- Cuando algún usuario de la vía cometa una infracción a lo dispuesto en este Reglamento y 
demás disposiciones aplicables, los agentes procederán de la manera siguiente: 
 
I.  Cuando se trate de peatones y ciclistas: 
 
a)  Les indicará que se detengan;  
 
b)  Se identificará con su nombre y número de placa;  
 
c)  Le indicará al infractor la falta cometida y le mostrará el artículo del Reglamento que lo 
fundamenta;  
 
d)  Amonestará verbalmente al infractor por la conducta riesgosa y lo conminará a transitar de 
acuerdo a lo estipulado en este Reglamento; y 
 
e)  En caso de que el infractor insulte o denigre a los agentes, procederá su remisión ante el Juez 
Cívico. 
 
II.  Cuando se trate de conductores de vehículos motorizados: 
 
a)  El agente y/o agente autorizado para infraccionar, indicará al conductor que detenga la 
marcha de su vehículo, en un lugar adecuado y preferentemente cercano a cámaras de video 
vigilancia, de ser posible; 
 
b)  Reportará inmediatamente, vía radio el motivo por el cual detiene al conductor, así como la 
matrícula y/o las placas del vehículo, en busca de reporte de robo del mismo; en caso de que 
éste no se encuentre autorizado para infraccionar solicitará el apoyo por esta misma vía, de 
un agente autorizado para infraccionar;  
 
c)  Se identificará con su nombre y número de placa;  
 
d)  Señalará al conductor la infracción que cometió y le mostrará el artículo del Reglamento que 
lo fundamenta, así como la sanción que proceda por la infracción; de la misma manera 
informará al conductor la sanción mínima, media y máxima para dicha conducta y que el 
monto será determinado por el sistema con base en el criterio de reincidencia establecido 
en el artículo 64 de este ordenamiento. 
 
e)  Solicitará al conductor del vehículo motorizado la licencia para conducir, la tarjeta de 
circulación y en su caso la póliza de seguro de responsabilidad civil por daños a terceros 
vigente, documentos que serán entregados para su revisión. En caso de que el conductor no 
presente para su revisión alguno de los documentos, el agente procederá a imponer a la 
sanción correspondiente; 
 
f)  En caso de no proceder la aplicación de sanción económica, amonestará al infractor por la 
falta cometida y lo conminará a transitar de acuerdo a lo estipulado en este Reglamento; 
 
g)  El agente autorizado para infraccionar procederá a llenar la boleta de sanción, la cual podrá 
ser consultada a través de los medios electrónicos disponibles para tal efecto. En caso de no 
contar con medios electrónicos para el acceso a las boletas lo podrá hacer a través de los 
Módulos de Atención Ciudadana de Seguridad Ciudadana.  
 
h)  Le devolverá la documentación entregada para revisión, si esta se encuentra vigente y 
corresponde al vehículo y al conductor, de lo contrario se aplicará la sanción prevista en este 
ordenamiento. 
 
i)  Derogada. 
 
j)  En caso de que el infractor insulte o denigre a los agentes, se impondrá la multa señalada en 
la fracción I del artículo 7 de este Reglamento y de continuar con una conducta inadecuada 
se procederá su remisión ante el Juez Cívico. 
 
",d58abe34,¿Qué consecuencias enfrenta un conductor de vehículo motorizado si se le encuentra con una cantidad de alcohol en la sangre superior a 0.8 gramos por litro?,"El conductor será sancionado con arresto administrativo inconmutable de 20 a 36 horas, seis puntos de penalización a su licencia para conducir y su vehículo será remitido al depósito vehicular."
"{'pregunta': 'Si un conductor de transporte público es sorprendido con cualquier cantidad de alcohol en la sangre, ¿qué sanción enfrentará?', 'respuesta': 'El conductor no debe tener ninguna cantidad de alcohol en la sangre, y si se encuentra en estado de ebriedad, recibirá las mismas sanciones que un conductor particular, además de que pueden aplicarse sanciones más severas por ser un vehículo de transporte público.', 'articulo': 'Artículo 50'}","Artículo 59.- Cuando algún usuario de la vía cometa una infracción a lo dispuesto en este Reglamento y 
demás disposiciones aplicables, los agentes procederán de la manera siguiente: 
 
I.  Cuando se trate de peatones y ciclistas: 
 
a)  Les indicará que se detengan;  
 
b)  Se identificará con su nombre y número de placa;  
 
c)  Le indicará al infractor la falta cometida y le mostrará el artículo del Reglamento que lo 
fundamenta;  
 
d)  Amonestará verbalmente al infractor por la conducta riesgosa y lo conminará a transitar de 
acuerdo a lo estipulado en este Reglamento; y 
 
e)  En caso de que el infractor insulte o denigre a los agentes, procederá su remisión ante el Juez 
Cívico. 
 
II.  Cuando se trate de conductores de vehículos motorizados: 
 
a)  El agente y/o agente autorizado para infraccionar, indicará al conductor que detenga la 
marcha de su vehículo, en un lugar adecuado y preferentemente cercano a cámaras de video 
vigilancia, de ser posible; 
 
b)  Reportará inmediatamente, vía radio el motivo por el cual detiene al conductor, así como la 
matrícula y/o las placas del vehículo, en busca de reporte de robo del mismo; en caso de que 
éste no se encuentre autorizado para infraccionar solicitará el apoyo por esta misma vía, de 
un agente autorizado para infraccionar;  
 
c)  Se identificará con su nombre y número de placa;  
 
d)  Señalará al conductor la infracción que cometió y le mostrará el artículo del Reglamento que 
lo fundamenta, así como la sanción que proceda por la infracción; de la misma manera 
informará al conductor la sanción mínima, media y máxima para dicha conducta y que el 
monto será determinado por el sistema con base en el criterio de reincidencia establecido 
en el artículo 64 de este ordenamiento. 
 
e)  Solicitará al conductor del vehículo motorizado la licencia para conducir, la tarjeta de 
circulación y en su caso la póliza de seguro de responsabilidad civil por daños a terceros 
vigente, documentos que serán entregados para su revisión. En caso de que el conductor no 
presente para su revisión alguno de los documentos, el agente procederá a imponer a la 
sanción correspondiente; 
 
f)  En caso de no proceder la aplicación de sanción económica, amonestará al infractor por la 
falta cometida y lo conminará a transitar de acuerdo a lo estipulado en este Reglamento; 
 
g)  El agente autorizado para infraccionar procederá a llenar la boleta de sanción, la cual podrá 
ser consultada a través de los medios electrónicos disponibles para tal efecto. En caso de no 
contar con medios electrónicos para el acceso a las boletas lo podrá hacer a través de los 
Módulos de Atención Ciudadana de Seguridad Ciudadana.  
 
h)  Le devolverá la documentación entregada para revisión, si esta se encuentra vigente y 
corresponde al vehículo y al conductor, de lo contrario se aplicará la sanción prevista en este 
ordenamiento. 
 
i)  Derogada. 
 
j)  En caso de que el infractor insulte o denigre a los agentes, se impondrá la multa señalada en 
la fracción I del artículo 7 de este Reglamento y de continuar con una conducta inadecuada 
se procederá su remisión ante el Juez Cívico. 
 
",d58abe34,"Si un conductor de transporte público es sorprendido con cualquier cantidad de alcohol en la sangre, ¿qué sanción enfrentará?","El conductor no debe tener ninguna cantidad de alcohol en la sangre, y si se encuentra en estado de ebriedad, recibirá las mismas sanciones que un conductor particular, además de que pueden aplicarse sanciones más severas por ser un vehículo de transporte público."
"{'pregunta': '¿Qué debe hacer un conductor si es solicitado por la autoridad competente para realizar una prueba de detección de alcohol o narcóticos?', 'respuesta': 'El conductor está obligado a someterse a las pruebas de detección de ingestión de alcohol o de narcóticos cuando lo solicite la autoridad competente.', 'articulo': 'Artículo 50'}","Artículo 59.- Cuando algún usuario de la vía cometa una infracción a lo dispuesto en este Reglamento y 
demás disposiciones aplicables, los agentes procederán de la manera siguiente: 
 
I.  Cuando se trate de peatones y ciclistas: 
 
a)  Les indicará que se detengan;  
 
b)  Se identificará con su nombre y número de placa;  
 
c)  Le indicará al infractor la falta cometida y le mostrará el artículo del Reglamento que lo 
fundamenta;  
 
d)  Amonestará verbalmente al infractor por la conducta riesgosa y lo conminará a transitar de 
acuerdo a lo estipulado en este Reglamento; y 
 
e)  En caso de que el infractor insulte o denigre a los agentes, procederá su remisión ante el Juez 
Cívico. 
 
II.  Cuando se trate de conductores de vehículos motorizados: 
 
a)  El agente y/o agente autorizado para infraccionar, indicará al conductor que detenga la 
marcha de su vehículo, en un lugar adecuado y preferentemente cercano a cámaras de video 
vigilancia, de ser posible; 
 
b)  Reportará inmediatamente, vía radio el motivo por el cual detiene al conductor, así como la 
matrícula y/o las placas del vehículo, en busca de reporte de robo del mismo; en caso de que 
éste no se encuentre autorizado para infraccionar solicitará el apoyo por esta misma vía, de 
un agente autorizado para infraccionar;  
 
c)  Se identificará con su nombre y número de placa;  
 
d)  Señalará al conductor la infracción que cometió y le mostrará el artículo del Reglamento que 
lo fundamenta, así como la sanción que proceda por la infracción; de la misma manera 
informará al conductor la sanción mínima, media y máxima para dicha conducta y que el 
monto será determinado por el sistema con base en el criterio de reincidencia establecido 
en el artículo 64 de este ordenamiento. 
 
e)  Solicitará al conductor del vehículo motorizado la licencia para conducir, la tarjeta de 
circulación y en su caso la póliza de seguro de responsabilidad civil por daños a terceros 
vigente, documentos que serán entregados para su revisión. En caso de que el conductor no 
presente para su revisión alguno de los documentos, el agente procederá a imponer a la 
sanción correspondiente; 
 
f)  En caso de no proceder la aplicación de sanción económica, amonestará al infractor por la 
falta cometida y lo conminará a transitar de acuerdo a lo estipulado en este Reglamento; 
 
g)  El agente autorizado para infraccionar procederá a llenar la boleta de sanción, la cual podrá 
ser consultada a través de los medios electrónicos disponibles para tal efecto. En caso de no 
contar con medios electrónicos para el acceso a las boletas lo podrá hacer a través de los 
Módulos de Atención Ciudadana de Seguridad Ciudadana.  
 
h)  Le devolverá la documentación entregada para revisión, si esta se encuentra vigente y 
corresponde al vehículo y al conductor, de lo contrario se aplicará la sanción prevista en este 
ordenamiento. 
 
i)  Derogada. 
 
j)  En caso de que el infractor insulte o denigre a los agentes, se impondrá la multa señalada en 
la fracción I del artículo 7 de este Reglamento y de continuar con una conducta inadecuada 
se procederá su remisión ante el Juez Cívico. 
 
",d58abe34,¿Qué debe hacer un conductor si es solicitado por la autoridad competente para realizar una prueba de detección de alcohol o narcóticos?,El conductor está obligado a someterse a las pruebas de detección de ingestión de alcohol o de narcóticos cuando lo solicite la autoridad competente.
